time,seconds_elapsed,acc_z,acc_y,acc_x,gry_z,gry_y,gry_x,gravity_z,gravity_y,gravity_x,mag_z,mag_y,mag_x,qz,qy,qx,qw,roll,pitch,yaw,tacc_z,tacc_y,tacc_x,activity
1.70E+18,8.19573291,0.816772938,-0.734670639,-1.490528941,-1.668421268,1.068561912,0.848125219,1.155989766,9.169775963,3.278610468,-6.380599976,-26.1201992,20.78879929,0.600560367,0.382412523,0.549210489,0.437556535,-1.260388732,-1.222468734,-2.827332497,1.451246977,9.193224907,12.6945219,walk
1.70E+18,8.205612793,1.129724145,2.051148415,-0.146957159,-1.728673458,1.701776385,0.663706779,1.151467562,9.232198715,3.100163937,-6.039000034,-26.04699898,20.98399925,0.595468044,0.38690275,0.549540818,0.440146476,-1.272169948,-1.236170769,-2.835546255,1.968694806,6.531807423,10.60080242,walk
1.70E+18,8.21549292,2.783687353,5.884029388,1.678249121,-1.710564494,2.338186502,0.323697686,1.196297646,9.286312103,2.916102171,-5.672999859,-25.88839912,21.21579933,0.592657924,0.393392354,0.546857357,0.441526949,-1.272839904,-1.250679731,-2.841272116,2.778366089,6.021538258,6.303293228,walk
1.70E+18,8.225373047,6.621899128,9.168123245,4.001955986,-1.531472206,2.59830308,-0.088880382,1.290100098,9.325501442,2.74609828,-5.258199692,-25.83959961,21.43540001,0.593218446,0.40100655,0.54130429,0.440766722,-1.26117003,-1.262812853,-2.844266176,2.687438965,6.069394588,3.79770875,walk
1.70E+18,8.23525293,8.079504967,10.60042,5.723443985,-1.013369441,2.067417622,-0.23381865,1.382154465,9.345410347,2.631226063,-4.953199863,-25.75419998,21.66720009,0.596674144,0.408457756,0.534496665,0.437556356,-1.244282126,-1.270257711,-2.848536015,2.073979139,6.977470875,2.659622431,walk
1.70E+18,8.245132813,4.382801056,8.850714684,6.915167332,-0.039613351,0.891134024,-0.048867565,1.416674733,9.341937065,2.625192881,-4.599400043,-25.68099976,21.83799934,0.600445807,0.414521098,0.528778791,0.433624387,-1.231856823,-1.274339676,-2.855805874,1.499103427,9.861420631,2.039283037,walk
1.70E+18,8.255012939,0.989313841,4.399093628,8.749175072,0.960840166,-0.142940953,0.072102964,1.406246662,9.312617302,2.732765675,-4.428599834,-25.63220024,22.03319931,0.602007747,0.418495178,0.525714219,0.431361794,-1.228237152,-1.277931333,-2.863157511,0.318245411,13.73031521,1.538584948,walk
1.70E+18,8.264892822,0.047990203,-0.205887794,9.767212868,1.330209732,-0.708446562,0.020372581,1.383929849,9.269357681,2.886892319,-4.123600006,-25.5345993,22.32600021,0.600355387,0.420238853,0.525677085,0.432014257,-1.233141303,-1.28269577,-2.867509604,-1.797009826,16.22393608,0.537487805,walk
1.70E+18,8.274772949,0.588681936,-2.827798367,7.541228771,1.100452304,-0.82941705,0.002796237,1.361079097,9.231036186,3.017587185,-3.916199923,-25.47360039,22.59440041,0.59604913,0.420255244,0.527766585,0.435400218,-1.242339611,-1.289026976,-2.866811752,-2.803191662,17.65394592,-1.069890857,walk
1.70E+18,8.284652832,1.425322533,-3.306837082,3.153279781,0.782280505,-0.761175573,0.077961743,1.335131288,9.204699516,3.108265638,-4.074800014,-25.229599,22.86279869,0.590983748,0.419578373,0.529906034,0.440331519,-1.246598244,-1.296428442,-2.858104229,-2.192124605,17.62044716,-2.82831645,walk
1.70E+18,8.294532959,1.371503592,-3.232740402,0.576215506,0.630351663,-0.902452111,0.132887825,1.299286127,9.185020447,3.180824518,-4.196799755,-25.04660034,23.11899948,0.586558104,0.418945491,0.530656636,0.445912272,-1.238915563,-1.304394364,-2.838906288,-0.735792935,14.41526127,-4.09561491,walk
1.70E+18,8.304412842,0.807808042,-2.3054986,-0.619355679,0.476358891,-1.217428207,0.135550901,1.251070619,9.171142578,3.239652395,-4.330999851,-24.79039955,23.4605999,0.583046794,0.418769389,0.529774547,0.451694161,-1.218829036,-1.312852144,-2.810143471,0.560219586,9.794421196,-3.201895714,walk
1.70E+18,8.314292969,0.296077132,0.580981255,-1.271118164,0.178359956,-1.488729715,0.168040514,1.188595414,9.168512344,3.270474911,-4.379799843,-24.58300018,23.78999901,0.580171049,0.419200003,0.527683318,0.457409263,-1.189827204,-1.321757913,-2.775013447,0.909870803,6.83120966,-1.07497561,walk
1.70E+18,8.324172852,-0.806262732,4.426113129,-1.759229302,-0.274630398,-1.481273055,0.307186574,1.109931231,9.183786392,3.255227566,-4.294399738,-24.44879913,24.0583992,0.577729762,0.420289338,0.524831712,0.462749213,-1.155744672,-1.330881596,-2.737054825,0.727717161,5.288437366,0.209072873,walk
1.70E+18,8.334052979,-2.834203243,6.873011589,-2.696032047,-0.748525918,-1.038335919,0.505985677,1.022411585,9.217710495,3.187297344,-4.062600136,-24.26580048,24.36339951,0.575626254,0.42220971,0.521568418,0.467289776,-1.120934367,-1.340142727,-2.700768709,-0.168095797,4.953142643,0.594915509,walk
1.70E+18,8.343932861,-3.765837193,8.243046761,-4.197446823,-1.062969446,-0.295335859,0.6013906,0.947541237,9.262708664,3.078114033,-3.916199923,-24.09499931,24.57079887,0.573673785,0.424824715,0.518389344,0.470844775,-1.089909077,-1.349362016,-2.670027018,-2.079662085,5.992824078,0.618843734,walk
1.70E+18,8.353812988,-3.114021301,8.149502754,-5.829821587,-1.137069702,0.577689171,0.543268859,0.905928314,9.308460236,2.949958801,-3.708799839,-23.97299957,24.82699966,0.571625412,0.427726418,0.516052485,0.47326979,-1.069342256,-1.358087778,-2.650225401,-3.473780155,7.638488293,0.580558598,walk
1.70E+18,8.363692871,-1.658013463,4.900969505,-6.978218555,-0.931346536,1.542990088,0.429754943,0.905809224,9.345215797,2.831402302,-3.489199877,-23.89979935,24.98559952,0.569312394,0.430567622,0.515076697,0.474542826,-1.064477444,-1.366021991,-2.645588398,-3.63439846,9.121439934,0.592522681,walk
1.70E+18,8.373572754,-0.387499511,0.26130867,-6.000507355,-0.522496819,2.16548562,0.365774393,0.931152642,9.367088318,2.749727011,-3.342799902,-23.69239998,25.15639877,0.564524829,0.436159521,0.515737712,0.474437773,-1.09139812,-1.379805565,-2.672751427,-3.258127213,10.37647533,0.52043891,walk
1.70E+18,8.383452881,-0.058619797,-2.705165386,-3.822069883,-0.240010321,2.010427713,0.362046063,0.952524781,9.378861427,2.701860189,-3.062199831,-23.59479904,25.2052002,0.562341571,0.439613491,0.516297996,0.473231792,-1.116642356,-1.38659656,-2.69991684,-2.800798893,11.14786148,0.379262388,walk
1.70E+18,8.393333008,-0.237945259,-4.246824741,-2.499028921,-0.233086303,1.129346728,0.346067578,0.950977266,9.389090538,2.666648388,-2.574199915,-23.4849987,25.31499863,0.560411453,0.443544298,0.516660154,0.471454948,-1.146529317,-1.39335525,-2.733228922,-2.161017895,11.15982533,0.233001098,walk
1.70E+18,8.403212891,-1.104316831,-4.583639622,-2.071766138,-0.389276087,-0.034686651,0.274630398,0.923058987,9.402471542,2.629042864,-2.110599995,-23.39959908,25.48579979,0.558621287,0.4479931,0.516817689,0.469194978,-1.181558728,-1.400257587,-2.773032188,-1.523928881,10.75035381,0.003290131,walk
1.70E+18,8.413092773,-2.970917225,-3.551572323,-1.996332645,-0.581151187,-0.921093702,0.143540144,0.87961632,9.419924736,2.581023932,-1.756799936,-23.27759933,25.51019859,0.556605697,0.452934086,0.516992688,0.46664694,-1.224487901,-1.407627463,-2.82127142,-0.884447098,10.328619,-0.368195593,walk
1.70E+18,8.4229729,-4.33083725,-1.919465065,-1.969642758,-0.744797587,-1.178014517,-0.070771419,0.846384645,9.439847946,2.518588066,-1.378600001,-23.15559959,25.59560013,0.553602338,0.458475471,0.517706633,0.464009196,-1.284065127,-1.416158915,-2.885315418,-0.486640304,9.827920914,-0.48544389,walk
1.70E+18,8.432853027,-4.485786915,-0.454649925,-1.878134489,-0.879616141,-0.982943773,-0.31857124,0.841178954,9.46071434,2.440836906,-0.963799953,-23.04579926,25.65659904,0.549015582,0.46475336,0.51936084,0.461357236,-1.371706605,-1.426000953,-2.975641966,-0.592223585,9.418449402,-0.078364938,walk
1.70E+18,8.44273291,-4.13117981,0.778972626,-1.856254101,-1.001119256,-0.670564175,-0.506185412,0.862419367,9.482211113,2.348254204,-0.561199963,-22.91160011,25.85179901,0.542824388,0.47138232,0.522136152,0.458818287,-1.493917704,-1.435688853,-3.098044157,-1.332203984,9.52134037,0.901495934,walk
1.70E+18,8.452612793,-3.710536957,1.526443481,-1.892240644,-1.097056866,-0.400860488,-0.584013999,0.898713708,9.504113197,2.243773222,-0.243999988,-22.82620049,25.96159935,0.535909832,0.477645397,0.525742471,0.456344575,-1.642019391,-1.442561388,3.038835287,-1.485643744,9.70827961,1.363908887,walk
1.70E+18,8.46249292,-3.112555504,1.51466465,-1.926032424,-1.145591497,-0.16424562,-0.55738318,0.939644516,9.525771141,2.132404327,-0.109799996,-22.61879921,26.1079998,0.529318929,0.483125895,0.529604554,0.453794926,-1.794391274,-1.445167542,2.888893843,-1.308275819,9.62183857,1.677667737,walk
1.70E+18,8.472373047,-2.511130333,1.082662582,-2.041249037,-1.144526362,0.046803676,-0.431019902,0.974885166,9.546941757,2.018879175,-0.23179999,-22.47239876,26.15679932,0.523462355,0.487682343,0.533242226,0.45144859,-1.930578589,-1.444455504,2.755302668,-0.752542734,9.370592117,1.945963025,walk
1.70E+18,8.482252686,-1.893198252,0.640576363,-2.301831007,-1.077882648,0.19127591,-0.237014353,0.996285319,9.567205429,1.90954864,-0.305000007,-22.3015995,26.19339943,0.518307805,0.491375387,0.536397457,0.4496499,-2.04331851,-1.442251801,2.645385265,0.390030086,8.915358543,2.30039978,walk
1.70E+18,8.492132813,-1.494305253,0.12238884,-2.32363987,-0.916366696,0.195536837,0.011850717,0.995177269,9.585635185,1.815382481,-0.426999986,-22.14299965,26.36419868,0.513078213,0.493856013,0.539717078,0.448957115,-2.138337135,-1.439501524,2.555752039,1.499103427,8.436195374,2.642872572,walk
1.70E+18,8.502012939,-1.571069121,-0.301655769,-1.843732595,-0.698393404,0.104392834,0.276760846,0.967083097,9.601758957,1.743951201,-0.731999993,-21.89900017,26.49839973,0.506966174,0.494836807,0.543989778,0.449663162,-2.224223137,-1.436198354,2.479997158,1.666900039,8.096115112,2.528017044,walk
1.70E+18,8.520833496,-2.201240301,-0.222406387,-0.770104766,-0.429754943,0.088414341,0.629086673,0.858660519,9.628333092,1.651757717,-1.09799993,-21.69159889,26.52279854,0.499960512,0.494641215,0.549206078,0.451378167,-2.304872274,-1.432131171,2.413513422,0.69661051,8.055437088,1.732702732,walk
1.70E+18,8.530685303,-2.28298068,-0.047448158,-0.269561291,-0.371633172,0.223765507,0.723426402,0.787991524,9.640752792,1.614110589,-1.402999997,-21.48419952,26.57159996,0.492670238,0.494093955,0.554551542,0.453453213,-2.380924225,-1.42768538,2.35276103,-0.481854647,8.187042236,1.049850941,walk
1.70E+18,8.540570313,-2.029339075,-0.145062447,0.081388354,-0.358317763,0.368237734,0.799657106,0.712566435,9.652671814,1.577519536,-1.524999976,-21.25239944,26.64480019,0.486029387,0.494138777,0.55887413,0.455260396,-2.4513309,-1.423683763,2.295118332,-1.246062398,8.328517914,1.057029366,walk
1.70E+18,8.550425293,-1.391567945,-0.407383919,0.38799417,-0.374362826,0.481219023,0.892931581,0.631580353,9.66438961,1.539825678,-1.866599917,-20.98399925,26.71800041,0.48070547,0.495321155,0.561532795,0.456355274,-2.515264034,-1.420482397,2.239108324,-1.317847013,8.52233696,1.414158225,walk
1.70E+18,8.560265381,-0.156887829,-0.872817993,0.784655452,-0.42655924,0.518036127,1.033076286,0.540723979,9.676393509,1.498471022,-2.147199869,-20.65460014,26.84000015,0.476879835,0.497701943,0.562421083,0.456684738,-2.572960138,-1.418243289,2.184086561,-0.642472863,9.025427818,1.552941918,walk
1.70E+18,8.570119141,1.06720674,-1.362520218,1.177903056,-0.534747005,0.417771071,1.28254056,0.427179933,9.689632416,1.448771119,-2.513200045,-20.27639961,26.9863987,0.474192768,0.500963748,0.561932027,0.456518263,-2.626610518,-1.416834116,2.129204273,0.232103795,9.585947037,1.574477315,walk
1.70E+18,8.579966064,1.383982539,-1.713524818,1.125865102,-0.673893034,0.189145446,1.607702971,0.279854745,9.70402813,1.387050629,-2.53760004,-19.99580002,27.13279915,0.47166729,0.504415631,0.560991645,0.456490099,-2.680640936,-1.415766597,2.073274374,0.461814761,10.10100174,1.620239973,walk
1.70E+18,8.589818848,0.594193578,-1.763454437,0.401918173,-0.749591172,-0.091743194,1.86775291,0.101450346,9.717281342,1.31702137,-2.440000057,-19.75180054,27.24259949,0.468521357,0.507599115,0.560257196,0.457102627,-2.739000797,-1.414638162,2.014757395,-0.055334024,10.41954613,1.878963947,walk
1.70E+18,8.59967041,-0.391741633,-1.636548042,-0.213490844,-0.68987155,-0.285216153,1.94291842,-0.08924634,9.726129532,1.250929832,-2.281399965,-19.48340034,27.46220016,0.46419704,0.510114908,0.560212493,0.458765566,-2.803637266,-1.413153529,1.953560591,-0.764506817,10.39801121,2.199901342,walk
1.70E+18,8.609523193,-0.970957518,-1.494814873,-0.15256381,-0.544866681,-0.334283441,1.84325254,-0.272461206,9.729365349,1.19816947,-2.281399965,-19.16619873,27.64519882,0.459026098,0.512367666,0.560498893,0.461102366,-2.873920202,-1.411096096,1.888841748,-1.099801064,9.97178936,2.293221474,walk
1.70E+18,8.619376465,-0.878801107,-1.296863556,0.246725321,-0.432418019,-0.31937018,1.633268476,-0.435049593,9.728487015,1.156571388,-2.281399965,-18.84899902,27.8647995,0.453482896,0.514727592,0.56075722,0.463637918,-2.947009087,-1.408240914,1.821758151,-1.174277663,9.360722542,2.221436739,walk
1.70E+18,8.629229248,-0.064988017,-0.78922081,0.423420072,-0.382884681,-0.35345763,1.386467338,-0.572158635,9.725740433,1.119371891,-2.110599995,-18.54399872,28.07219887,0.448193729,0.517630756,0.560605764,0.465727359,-3.018343925,-1.404330969,1.75477314,-1.004088163,9.114261627,1.989033818,walk
1.70E+18,8.639095703,0.928407073,-0.224564552,0.482159853,-0.356719911,-0.606117606,1.185005188,-0.69015801,9.722245216,1.082592845,-1.695799947,-18.36100006,28.32839966,0.443347871,0.521065712,0.560046494,0.467205703,-3.084697008,-1.399359107,1.690772653,-0.848255634,9.238688469,1.706381679,walk
1.70E+18,8.648949951,1.269259334,0.294184685,0.565654278,-0.325828165,-1.058109283,1.064567208,-0.799993396,9.717952728,1.04488945,-1.390799999,-18.14139938,28.54800034,0.439263046,0.524928987,0.558897614,0.468114316,3.1390481,-1.394043088,1.631328464,-0.915553749,9.602696419,1.55054903,walk
1.70E+18,8.65877417,0.86101222,0.616731644,0.863070965,-0.295469016,-1.458903193,1.00218451,-0.908041775,9.712520599,1.006380081,-1.317600012,-17.95839882,28.71879959,0.436008126,0.52862978,0.557289124,0.468909711,3.087246895,-1.389497757,1.578275323,-1.152742267,9.931111336,1.493121386,walk
1.70E+18,8.668625488,0.258207917,0.599646568,1.226430893,-0.31357798,-1.585199952,0.946725845,-1.013149023,9.70639801,0.964239955,-1.207800031,-17.78759956,28.85299873,0.433592975,0.531650662,0.555450857,0.4699139,3.043307066,-1.386514544,1.532897353,-1.377667665,10.03160954,1.485942841,walk
1.70E+18,8.678496338,0.019092798,0.178228378,1.369186878,-0.399928421,-1.334204316,0.866833389,-1.10841465,9.700723648,0.915302157,-1.207800031,-17.5923996,29.0237999,0.431643903,0.533674061,0.553775966,0.471389115,3.005419731,-1.38506937,1.49473834,-1.334596872,10.00528908,1.433300734,walk
1.70E+18,8.688349365,0.026886582,-0.427165031,1.352395296,-0.510779262,-0.805981934,0.777287245,-1.189784408,9.696071625,0.860817432,-1.073599935,-17.45820045,29.07259941,0.429929495,0.534903884,0.552483678,0.4730753,2.973313808,-1.384379625,1.463517427,-1.044766188,9.868598938,1.478764415,walk
1.70E+18,8.698197754,0.263350964,-0.669075012,1.179059744,-0.610977709,-0.256987453,0.673293829,-1.255734921,9.692757607,0.802465796,-0.975999951,-17.43379974,29.14579964,0.428244025,0.535290778,0.552012146,0.474714041,2.949857473,-1.383794188,1.442540407,-0.79082787,9.732208252,1.747059584,walk
1.70E+18,8.708050537,0.472483933,-0.541079521,0.958836019,-0.685077965,0.091077425,0.573628008,-1.308840513,9.690649986,0.740696251,-0.792999983,-17.40939903,29.15799904,0.426913261,0.53503871,0.552151799,0.476032615,2.936325073,-1.383518696,1.432064772,-0.905982494,9.751350403,2.17358017,walk
1.70E+18,8.717904297,0.45314002,-0.174902916,0.870938361,-0.747460723,0.152927518,0.518235862,-1.356196046,9.68903923,0.673534393,-0.853999972,-17.3118,29.17020035,0.426351845,0.534776688,0.552136064,0.476847798,2.929057121,-1.38384676,1.426427245,-1.262812138,10.15603638,2.506481647,walk
1.70E+18,8.72775708,0.26351285,0.154592514,0.890080333,-0.814570367,-0.028295252,0.498529047,-1.403232217,9.68732357,0.597569823,-0.792999983,-17.27519989,29.18239975,0.426398933,0.534675717,0.551712871,0.47740835,2.923452139,-1.384813309,1.421011209,-1.545464277,10.6232357,2.798705101,walk
1.70E+18,8.737639893,0.088132739,0.256779671,0.970773935,-0.888670623,-0.312379599,0.500126898,-1.452468276,9.685048103,0.510452747,-0.719799995,-17.26300049,29.19459915,0.427143514,0.534949183,0.550632,0.47768417,2.917824745,-1.386451483,1.413546443,-1.547857165,10.96092224,3.21804738,walk
1.70E+18,8.747495605,0.18329525,0.233041763,1.016946793,-0.971292794,-0.534147799,0.519833744,-1.503940821,9.68185997,0.412461549,-0.744199991,-17.22640038,29.20679855,0.428558677,0.535360694,0.549020827,0.477810144,2.912666082,-1.389010549,1.4050529,-1.135992527,11.04257774,3.524627686,walk
1.70E+18,8.757344482,0.526889086,0.100903511,1.169022679,-1.043795228,-0.594932616,0.550192833,-1.55716157,9.677368164,0.306881398,-0.707599998,-17.22640038,29.15799904,0.430509239,0.535677075,0.547040105,0.477973789,2.907747507,-1.392625332,1.396021008,-0.788435042,10.6734848,3.237190008,walk
1.70E+18,8.767199463,0.836726427,-0.028967857,1.545443416,-1.084806681,-0.482417405,0.590205669,-1.61261344,9.671088219,0.199764654,-0.6954,-17.3239994,29.12139893,0.432921976,0.535814166,0.544770539,0.47823298,2.90298748,-1.397292256,1.386670232,-0.939481974,9.957432747,2.789133787,walk
1.70E+18,8.777077393,0.779915273,-0.001245499,2.077448606,-1.102383018,-0.279357374,0.619499564,-1.6702981,9.662890434,0.095135406,-0.805199981,-17.36059952,29.06040001,0.435886323,0.535692275,0.542391658,0.478380769,2.901780605,-1.402917504,1.380357027,-1.224527001,9.348757744,2.868097067,walk
1.70E+18,8.786934814,0.477671742,0.411919594,2.510870218,-1.100785136,-0.057655737,0.581084609,-1.724341631,9.653859138,-0.004387453,-1.000399947,-17.5802002,28.92619896,0.43957293,0.535025477,0.540119886,0.478324085,2.908742666,-1.40981257,1.381937981,-1.176670551,9.073284149,3.145963669,walk
1.70E+18,8.796814941,0.23700881,0.885085106,2.89565897,-1.054447532,0.095870972,0.442005128,-1.765601158,9.645921707,-0.096047513,-1.256600022,-17.77540016,28.7432003,0.443931222,0.533446312,0.538120627,0.478316128,2.925596952,-1.418402195,1.393976331,-0.975374341,8.936893463,3.141177893,walk
1.70E+18,8.806694824,0.25803256,1.225520134,3.395974159,-0.952651203,0.113447316,0.248532176,-1.788302541,9.640604973,-0.176332816,-1.50059998,-18.05599976,28.51140022,0.448833436,0.53059411,0.536453128,0.478786439,2.952524185,-1.429184318,1.417631269,-0.939481974,8.915358543,3.047857761,walk
1.70E+18,8.816574951,0.676445007,1.306977272,3.772852182,-0.83108151,0.012183603,0.083820522,-1.794143438,9.637997627,-0.245835587,-1.768999934,-18.39760017,28.23079872,0.454546273,0.52633822,0.534826696,0.479912698,2.992203474,-1.442883849,1.455333471,-1.12133646,9.229117393,3.124428272,walk
1.70E+18,8.826454834,1.021790266,0.9377985,3.544611216,-0.683480144,-0.13228862,0.009720251,-1.791878343,9.636746407,-0.304413348,-2.013000011,-18.83679962,27.93799973,0.461378336,0.520705044,0.532951772,0.481620878,3.053190231,-1.459793091,1.514934659,-1.344168067,10.25683403,3.503092289,walk
1.70E+18,8.836334961,0.868734419,0.22274971,3.140110254,-0.486278862,-0.254857004,0.009187635,-1.78978467,9.635681152,-0.347433209,-2.342400074,-19.26379967,27.60859871,0.469451159,0.513897598,0.530756354,0.483552068,-3.127007961,-1.479072571,1.616375327,-1.325025558,12.22822094,3.972384691,walk
1.70E+18,8.846214844,0.581102252,-0.383704185,3.244085789,-0.28907761,-0.294270635,-0.000399462,-1.787517548,9.635178566,-0.37216115,-2.83039999,-19.67860031,27.2791996,0.478706956,0.50638926,0.528295815,0.485090822,-2.940173388,-1.49821353,1.800525546,-1.241276741,14.0177536,3.962813377,walk
1.70E+18,8.856094971,0.622704268,-0.657576561,3.534315348,-0.183486387,-0.199930921,-0.041410934,-1.781678081,9.635777473,-0.384476691,-3.220799923,-20.19099998,26.86439896,0.488920778,0.498452365,0.525847077,0.485784471,-2.601903439,-1.5125494,2.134754419,-0.929910719,14.51605892,3.34725976,walk
1.70E+18,8.865974854,0.812051415,-0.793260574,3.537459135,-0.173899293,-0.004327509,-0.102195792,-1.770398617,9.637533188,-0.392439902,-3.574599981,-20.70339966,26.43739891,0.499787837,0.49012661,0.523677051,0.485541314,-2.117732763,-1.515154004,2.613968134,-0.438783854,13.50030518,2.247757673,walk
1.70E+18,8.875854736,0.829694211,-0.815116882,3.450438023,-0.192607448,0.197134688,-0.176828682,-1.752767205,9.640491486,-0.39889273,-3.87959981,-21.28899956,25.98600006,0.510921955,0.481419712,0.521981001,0.484489053,-1.696563363,-1.503314137,3.029962301,-0.270987153,11.86421299,1.145862937,walk
1.70E+18,8.885734863,0.620949268,-0.50406456,3.530486822,-0.189944357,0.346933067,-0.275961936,-1.726655483,9.645059586,-0.402330548,-4.209000111,-21.85019875,25.5223999,0.521796227,0.472224087,0.520953774,0.483053058,-1.443148494,-1.482519746,-3.003948927,-0.335892469,10.91067314,0.618843734,walk
1.70E+18,8.89561499,0.36202848,0.516501427,3.909413338,-0.181355923,0.423097253,-0.384149671,-1.690721869,9.651406288,-0.402735204,-4.623799801,-22.24059868,25.09539986,0.532042563,0.462471843,0.520742893,0.481536448,-1.302471995,-1.457800627,-2.865490913,-0.282951266,10.56820011,0.329013109,walk
1.70E+18,8.905494873,0.335976362,2.474488258,4.376525402,-0.169638366,0.46683836,-0.480619818,-1.645002127,9.659413338,-0.400128692,-5.026400089,-22.69199944,24.6317997,0.54154253,0.45229283,0.521290123,0.480020285,-1.222269416,-1.431625009,-2.785572529,-0.021834506,10.17069244,0.163609251,walk
1.70E+18,8.915374756,0.367618918,4.2447052,4.356302261,-0.09074454,0.524427533,-0.55365485,-1.59171629,9.668782234,-0.389201522,-5.551000118,-23.10680008,24.13159943,0.550224721,0.442183703,0.52228272,0.478484124,-1.174734354,-1.405738354,-2.737143755,0.114556387,9.597910881,0.02003989,walk
1.70E+18,8.925254883,0.617854416,4.720837593,3.714300632,0.085618101,0.562243283,-0.639472723,-1.529478431,9.679850578,-0.362718463,-5.990200043,-23.49720001,23.71679878,0.557697415,0.432507068,0.52357769,0.47726056,-1.145095825,-1.381740689,-2.705210447,0.037986059,9.025427818,-0.104685992,walk
1.70E+18,8.93513501,1.033925772,3.683415413,2.570863247,0.306853682,0.518036127,-0.76630199,-1.454105496,9.692996025,-0.31905818,-6.429399967,-23.81439972,23.31419945,0.563568771,0.423526049,0.525160968,0.476677984,-1.126097798,-1.360827804,-2.682068348,-0.009870393,8.702097893,-0.085543409,walk
1.70E+18,8.945014893,1.106365085,2.027098656,1.409377337,0.520033419,0.392205477,-0.964568496,-1.359438777,9.708482742,-0.260134578,-6.75880003,-24.0583992,22.98480034,0.56733036,0.415161669,0.527531385,0.476956666,-1.117341518,-1.343534231,-2.665998697,-0.105882399,8.749954224,0.110967152,walk
1.70E+18,8.954894775,0.917955756,1.053129196,0.807484508,0.712973773,0.267506629,-1.254511595,-1.237040401,9.72653389,-0.18618764,-7.124799728,-24.29019928,22.59440041,0.568835258,0.407029837,0.53114742,0.478158563,-1.118719935,-1.329425335,-2.655828714,-0.294915378,9.514162064,0.398404956,walk
1.70E+18,8.964774902,0.813783765,0.689073563,0.426148355,0.901120543,0.218971968,-1.591391563,-1.082092285,9.746294975,-0.095909238,-7.649399757,-24.49759865,22.19179916,0.568218708,0.390911609,0.540702999,0.481617987,-1.13894105,-1.305714846,-2.645976543,-0.611366212,10.76471043,0.822532773,walk
1.70E+18,8.974655029,0.888489962,0.271557808,0.150362879,1.100984931,0.256321698,-1.886128187,-0.898152471,9.765425682,0.013100444,-8.064199448,-24.81480026,21.75259972,0.56825453,0.382374227,0.54565829,0.482839286,-1.150626302,-1.292417884,-2.642773151,-0.857826889,12.04636669,1.521835208,walk
1.70E+18,8.984534668,0.820853055,-0.315644264,-0.124295965,1.311568141,0.359183252,-2.062024832,-0.696792781,9.78082943,0.142276198,-8.356999397,-25.03439903,21.4231987,0.569502056,0.374440432,0.549730301,0.482968301,-1.160034537,-1.278184652,-2.641086102,-0.932303548,13.10010624,2.171187401,walk
1.70E+18,8.994414795,0.534218252,-0.895150185,-0.401926845,1.54125905,0.513176024,-2.117483616,-0.489742726,9.790019035,0.293359101,-8.405799866,-25.33939934,21.03279877,0.57240665,0.367810071,0.552502096,0.481464267,-1.167036891,-1.263298512,-2.642929077,-0.714257538,13.70399475,2.508874655,walk
1.70E+18,9.004294922,0.277367711,-1.216888428,-0.5573861,1.770483851,0.641137123,-2.099308014,-0.283642709,9.791472435,0.465829939,-8.442399979,-25.61999893,20.58139992,0.576685429,0.362537235,0.5540815,0.478533596,-1.171878219,-1.248255491,-2.648018837,0.090628155,13.67049503,2.274078846,walk
1.70E+18,9.014175049,-0.021787092,-1.158759117,-0.553447008,1.966619849,0.662974417,-2.038057089,-0.082946941,9.784330368,0.656044543,-8.369199753,-25.87619972,20.2519989,0.581916332,0.358617067,0.554711938,0.474406809,-1.175570965,-1.233607769,-2.65647769,0.677467883,13.08574867,1.766202211,walk
1.70E+18,9.024054688,-0.406482875,-0.377474785,-0.469953716,2.097710133,0.562243283,-1.965022087,0.1100614,9.768464088,0.857540905,-8.405799866,-26.22999954,19.82499886,0.587537348,0.355735153,0.554868698,0.469439089,-1.179659843,-1.219622254,-2.668132305,0.581754982,12.41755295,1.248754263,walk
1.70E+18,9.033934814,-0.908151865,0.895558357,-0.257453203,2.180864811,0.37462914,-1.886660814,0.293152988,9.744111061,1.066185355,-8.210599899,-26.53499985,19.42239952,0.593078434,0.353539795,0.555005729,0.463935584,-1.185489535,-1.206367493,-2.682728767,0.236889437,11.79242802,1.339980721,walk
1.70E+18,9.043814941,-1.328784466,2.204508781,0.226180434,2.219279766,0.205123931,-1.796049476,0.464595258,9.711833,1.278611302,-7.97879982,-26.81559944,19.14179993,0.598305166,0.351737529,0.555401683,0.45808357,-1.193618894,-1.193688631,-2.699816704,0.330209523,11.34197903,1.600798368,walk
1.70E+18,9.053695068,-1.562695622,3.289484978,0.66336751,2.171277761,0.074033692,-1.675078988,0.621630192,9.673366547,1.486590266,-7.673799992,-27.07180023,18.87339973,0.603219926,0.350264579,0.555814803,0.452228189,-1.201879144,-1.181782007,-2.717061281,0.598504782,10.67587757,1.878963947,walk
1.70E+18,9.063574707,-1.486884832,3.925644875,0.804840207,2.003370523,-0.068840683,-1.519954324,0.761075318,9.631917,1.678494096,-7.429800034,-27.32799911,18.58059883,0.608242035,0.349412978,0.555670381,0.446298867,-1.207812548,-1.17075634,-2.733389139,0.69661051,9.959825516,2.185544491,walk
